plang,prompt_id,category,level,target_smells,syntax_ok,n_error_nodes,loc,n_smells,smells_found,target_covered,target_hit,model,lang
python,inappropriate_intimacy_intermediate_005,inappropriate_intimacy,intermediate,Inappropriate Intimacy,1,0,18,0,,0,,granite-3b-code,zh
python,inappropriate_intimacy_intermediate_006,inappropriate_intimacy,intermediate,Inappropriate Intimacy,1,0,33,0,,0,,granite-3b-code,zh
python,incomplete_library_class_advanced_001,incomplete_library_class,advanced,Incomplete Library Class,1,0,17,0,,0,,granite-3b-code,zh
python,incomplete_library_class_advanced_002,incomplete_library_class,advanced,Incomplete Library Class,1,0,33,1,Magic Numbers/Strings,0,,granite-3b-code,zh
python,incomplete_library_class_advanced_003,incomplete_library_class,advanced,Incomplete Library Class,1,0,31,0,,0,,granite-3b-code,zh
python,incomplete_library_class_advanced_004,incomplete_library_class,advanced,Incomplete Library Class,1,0,27,0,,0,,granite-3b-code,zh
python,incomplete_library_class_basic_001,incomplete_library_class,basic,Incomplete Library Class,1,0,17,3,Magic Numbers/Strings,0,,granite-3b-code,zh
python,incomplete_library_class_basic_002,incomplete_library_class,basic,Incomplete Library Class,1,0,9,0,,0,,granite-3b-code,zh
python,incomplete_library_class_basic_003,incomplete_library_class,basic,Incomplete Library Class,1,0,62,1,Switch Statements,0,,granite-3b-code,zh
python,incomplete_library_class_basic_004,incomplete_library_class,basic,Incomplete Library Class,1,0,40,5,Magic Numbers/Strings,0,,granite-3b-code,zh
python,incomplete_library_class_basic_005,incomplete_library_class,basic,Incomplete Library Class,1,0,20,1,Switch Statements,0,,granite-3b-code,zh
python,incomplete_library_class_intermediate_001,incomplete_library_class,intermediate,Incomplete Library Class,1,0,26,1,Magic Numbers/Strings,0,,granite-3b-code,zh
python,incomplete_library_class_intermediate_002,incomplete_library_class,intermediate,Incomplete Library Class,1,0,8,4,Magic Numbers/Strings,0,,granite-3b-code,zh
python,incomplete_library_class_intermediate_003,incomplete_library_class,intermediate,Incomplete Library Class,0,6,33,5,Magic Numbers/Strings,0,,granite-3b-code,zh
python,incomplete_library_class_intermediate_004,incomplete_library_class,intermediate,Incomplete Library Class,1,0,28,3,Magic Numbers/Strings,0,,granite-3b-code,zh
python,incomplete_library_class_intermediate_005,incomplete_library_class,intermediate,Incomplete Library Class,1,0,93,2,Long Method;Long Parameter List,0,,granite-3b-code,zh
python,lazy_class_advanced_001,lazy_class,advanced,Lazy Class,1,0,53,1,Magic Numbers/Strings,0,,granite-3b-code,zh
python,lazy_class_advanced_002,lazy_class,advanced,Lazy Class,1,0,39,2,Magic Numbers/Strings,0,,granite-3b-code,zh
python,lazy_class_advanced_003,lazy_class,advanced,Lazy Class,1,0,37,1,Magic Numbers/Strings,0,,granite-3b-code,zh
python,lazy_class_advanced_004,lazy_class,advanced,Lazy Class,1,0,30,0,,0,,granite-3b-code,zh
python,lazy_class_advanced_005,lazy_class,advanced,Lazy Class,1,0,53,1,Magic Numbers/Strings,0,,granite-3b-code,zh
python,lazy_class_basic_001,lazy_class,basic,Lazy Class,1,0,5,0,,0,,granite-3b-code,zh
python,lazy_class_basic_002,lazy_class,basic,Lazy Class,1,0,6,0,,0,,granite-3b-code,zh
python,lazy_class_basic_003,lazy_class,basic,Lazy Class,1,0,7,0,,0,,granite-3b-code,zh
python,lazy_class_basic_004,lazy_class,basic,Lazy Class,1,0,11,1,Magic Numbers/Strings,0,,granite-3b-code,zh
python,lazy_class_basic_005,lazy_class,basic,Lazy Class,1,0,6,0,,0,,granite-3b-code,zh
python,lazy_class_basic_006,lazy_class,basic,Lazy Class,1,0,7,0,,0,,granite-3b-code,zh
python,lazy_class_intermediate_001,lazy_class,intermediate,Lazy Class,1,0,9,0,,0,,granite-3b-code,zh
python,lazy_class_intermediate_002,lazy_class,intermediate,Lazy Class,1,0,25,0,,0,,granite-3b-code,zh
python,lazy_class_intermediate_003,lazy_class,intermediate,Lazy Class,1,0,48,8,Magic Numbers/Strings,0,,granite-3b-code,zh
python,lazy_class_intermediate_004,lazy_class,intermediate,Lazy Class,1,0,20,0,,0,,granite-3b-code,zh
python,lazy_class_intermediate_005,lazy_class,intermediate,Lazy Class,1,0,9,0,,0,,granite-3b-code,zh
python,long_method_advanced_001,long_method,advanced,Long Method,1,0,92,6,Long Parameter List;Magic Numbers/Strings,1,0,granite-3b-code,zh
python,long_method_advanced_002,long_method,advanced,Long Method,1,0,13,0,,1,0,granite-3b-code,zh
python,long_method_advanced_003,long_method,advanced,Long Method,1,0,38,8,Magic Numbers/Strings,1,0,granite-3b-code,zh
python,long_method_advanced_004,long_method,advanced,Long Method,1,0,51,0,,1,0,granite-3b-code,zh
python,long_method_advanced_005,long_method,advanced,Long Method,1,0,7,1,Magic Numbers/Strings,1,0,granite-3b-code,zh
python,long_method_advanced_006,long_method,advanced,Long Method,1,0,49,1,Magic Numbers/Strings,1,0,granite-3b-code,zh
python,long_method_basic_001,long_method,basic,Long Method,1,0,32,2,Long Method;Magic Numbers/Strings,1,1,granite-3b-code,zh
python,long_method_basic_002,long_method,basic,Long Method,1,0,55,5,Long Method;Magic Numbers/Strings,1,1,granite-3b-code,zh
python,long_method_basic_003,long_method,basic,Long Method,1,0,241,4,Long Method;Magic Numbers/Strings,1,1,granite-3b-code,zh
python,long_method_basic_004,long_method,basic,Long Method,1,0,38,4,Long Method;Magic Numbers/Strings,1,1,granite-3b-code,zh
python,long_method_basic_005,long_method,basic,Long Method,1,0,61,0,,1,0,granite-3b-code,zh
python,long_method_basic_006,long_method,basic,Long Method,1,0,26,0,,1,0,granite-3b-code,zh
python,long_method_basic_007,long_method,basic,Long Method,1,0,24,0,,1,0,granite-3b-code,zh
python,long_method_intermediate_001,long_method,intermediate,Long Method,1,0,13,0,,1,0,granite-3b-code,zh
python,long_method_intermediate_002,long_method,intermediate,Long Method,1,0,62,1,Long Parameter List,1,0,granite-3b-code,zh
python,long_method_intermediate_003,long_method,intermediate,Long Method,1,0,11,0,,1,0,granite-3b-code,zh
python,long_method_intermediate_004,long_method,intermediate,Long Method,1,0,20,2,Magic Numbers/Strings,1,0,granite-3b-code,zh
python,long_method_intermediate_005,long_method,intermediate,Long Method,1,0,19,2,Long Method;Long Parameter List,1,1,granite-3b-code,zh
python,long_method_intermediate_006,long_method,intermediate,Long Method,1,0,17,1,Long Parameter List,1,0,granite-3b-code,zh
python,long_method_intermediate_007,long_method,intermediate,Long Method,1,0,13,0,,1,0,granite-3b-code,zh
python,long_parameter_list_advanced_001,long_parameter_list,advanced,Long Parameter List,1,0,29,2,Long Method;Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_advanced_002,long_parameter_list,advanced,Long Parameter List,1,0,2,1,Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_advanced_003,long_parameter_list,advanced,Long Parameter List,1,0,21,1,Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_advanced_004,long_parameter_list,advanced,Long Parameter List,1,0,28,3,Long Method;Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_advanced_005,long_parameter_list,advanced,Long Parameter List,1,0,3,1,Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_advanced_006,long_parameter_list,advanced,Long Parameter List,1,0,29,2,Long Method;Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_basic_001,long_parameter_list,basic,Long Parameter List,1,0,18,2,Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_basic_002,long_parameter_list,basic,Long Parameter List,1,0,30,3,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,granite-3b-code,zh
python,long_parameter_list_basic_003,long_parameter_list,basic,Long Parameter List,1,0,134,1,Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_basic_004,long_parameter_list,basic,Long Parameter List,1,0,15,1,Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_basic_005,long_parameter_list,basic,Long Parameter List,1,0,3,2,Long Parameter List;Magic Numbers/Strings,1,1,granite-3b-code,zh
python,long_parameter_list_basic_006,long_parameter_list,basic,Long Parameter List,1,0,15,1,Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_basic_007,long_parameter_list,basic,Long Parameter List,1,0,31,2,Long Method;Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_intermediate_001,long_parameter_list,intermediate,Long Parameter List,1,0,19,2,Long Method;Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_intermediate_002,long_parameter_list,intermediate,Long Parameter List,1,0,4,1,Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_intermediate_003,long_parameter_list,intermediate,Long Parameter List,1,0,54,4,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,granite-3b-code,zh
python,long_parameter_list_intermediate_004,long_parameter_list,intermediate,Long Parameter List,1,0,3,1,Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_intermediate_005,long_parameter_list,intermediate,Long Parameter List,1,0,3,1,Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_intermediate_006,long_parameter_list,intermediate,Long Parameter List,1,0,19,2,Long Method;Long Parameter List,1,1,granite-3b-code,zh
python,long_parameter_list_intermediate_007,long_parameter_list,intermediate,Long Parameter List,1,0,4,1,Long Parameter List,1,1,granite-3b-code,zh
python,magic_numbers_advanced_001,magic_numbers,advanced,Magic Numbers/Strings,0,1,55,160,Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_advanced_002,magic_numbers,advanced,Magic Numbers/Strings,1,0,17,11,Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_advanced_003,magic_numbers,advanced,Magic Numbers/Strings,1,0,12,16,Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_advanced_004,magic_numbers,advanced,Magic Numbers/Strings,1,0,25,9,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_advanced_005,magic_numbers,advanced,Magic Numbers/Strings,1,0,35,15,Long Method;Long Parameter List;Magic Numbers/Strings;Switch Statements,1,1,granite-3b-code,zh
python,magic_numbers_advanced_006,magic_numbers,advanced,Magic Numbers/Strings,0,1,55,160,Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_basic_001,magic_numbers,basic,Magic Numbers/Strings,1,0,7,7,Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_basic_002,magic_numbers,basic,Magic Numbers/Strings,1,0,5,1,Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_basic_003,magic_numbers,basic,Magic Numbers/Strings,1,0,14,4,Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_basic_004,magic_numbers,basic,Magic Numbers/Strings,1,0,11,9,Magic Numbers/Strings;Switch Statements,1,1,granite-3b-code,zh
python,magic_numbers_basic_005,magic_numbers,basic,Magic Numbers/Strings,1,0,10,6,Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_basic_006,magic_numbers,basic,Magic Numbers/Strings,1,0,7,7,Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_intermediate_001,magic_numbers,intermediate,Magic Numbers/Strings,1,0,8,1,Long Parameter List,1,0,granite-3b-code,zh
python,magic_numbers_intermediate_002,magic_numbers,intermediate,Magic Numbers/Strings,1,0,15,6,Long Parameter List;Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_intermediate_003,magic_numbers,intermediate,Magic Numbers/Strings,1,0,11,9,Long Parameter List;Magic Numbers/Strings;Switch Statements,1,1,granite-3b-code,zh
python,magic_numbers_intermediate_004,magic_numbers,intermediate,Magic Numbers/Strings,1,0,22,7,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,granite-3b-code,zh
python,magic_numbers_intermediate_005,magic_numbers,intermediate,Magic Numbers/Strings,1,0,8,1,Long Parameter List,1,0,granite-3b-code,zh
python,magic_numbers_intermediate_006,magic_numbers,intermediate,Magic Numbers/Strings,1,0,8,1,Long Parameter List,1,0,granite-3b-code,zh
python,message_chains_advanced_001,message_chains,advanced,Message Chains,1,0,485,0,,0,,granite-3b-code,zh
python,message_chains_advanced_002,message_chains,advanced,Message Chains,1,0,28,4,Long Parameter List;Magic Numbers/Strings;Switch Statements,0,,granite-3b-code,zh
python,message_chains_advanced_003,message_chains,advanced,Message Chains,1,0,33,2,Long Method;Long Parameter List,0,,granite-3b-code,zh
python,message_chains_advanced_004,message_chains,advanced,Message Chains,1,0,2,1,Long Parameter List,0,,granite-3b-code,zh
python,message_chains_advanced_005,message_chains,advanced,Message Chains,0,1,156,76,Magic Numbers/Strings,0,,granite-3b-code,zh
python,message_chains_basic_001,message_chains,basic,Message Chains,1,0,20,0,,0,,granite-3b-code,zh
python,message_chains_basic_002,message_chains,basic,Message Chains,1,0,3,1,Long Parameter List,0,,granite-3b-code,zh
python,message_chains_basic_003,message_chains,basic,Message Chains,1,0,13,1,Long Parameter List,0,,granite-3b-code,zh
python,message_chains_basic_004,message_chains,basic,Message Chains,1,0,3,0,,0,,granite-3b-code,zh
python,message_chains_basic_005,message_chains,basic,Message Chains,1,0,2,0,,0,,granite-3b-code,zh
python,message_chains_basic_006,message_chains,basic,Message Chains,1,0,20,0,,0,,granite-3b-code,zh
python,message_chains_intermediate_001,message_chains,intermediate,Message Chains,1,0,5,0,,0,,granite-3b-code,zh
python,message_chains_intermediate_002,message_chains,intermediate,Message Chains,1,0,75,19,Magic Numbers/Strings,0,,granite-3b-code,zh
python,message_chains_intermediate_003,message_chains,intermediate,Message Chains,1,0,2,0,,0,,granite-3b-code,zh
python,message_chains_intermediate_004,message_chains,intermediate,Message Chains,1,0,3,0,,0,,granite-3b-code,zh
python,message_chains_intermediate_005,message_chains,intermediate,Message Chains,1,0,14,0,,0,,granite-3b-code,zh
python,middle_man_advanced_001,middle_man,advanced,Middle Man,1,0,17,0,,0,,granite-3b-code,zh
python,middle_man_advanced_002,middle_man,advanced,Middle Man,1,0,14,1,Long Parameter List,0,,granite-3b-code,zh
python,middle_man_advanced_003,middle_man,advanced,Middle Man,1,0,13,0,,0,,granite-3b-code,zh
python,middle_man_advanced_004,middle_man,advanced,Middle Man,1,0,17,2,Long Parameter List;Switch Statements,0,,granite-3b-code,zh
python,middle_man_advanced_005,middle_man,advanced,Middle Man,1,0,8,0,,0,,granite-3b-code,zh
python,middle_man_basic_001,middle_man,basic,Middle Man,1,0,9,0,,0,,granite-3b-code,zh
python,middle_man_basic_002,middle_man,basic,Middle Man,1,0,11,0,,0,,granite-3b-code,zh
python,middle_man_basic_003,middle_man,basic,Middle Man,1,0,9,0,,0,,granite-3b-code,zh
python,middle_man_basic_004,middle_man,basic,Middle Man,1,0,7,0,,0,,granite-3b-code,zh
python,middle_man_basic_005,middle_man,basic,Middle Man,1,0,11,0,,0,,granite-3b-code,zh
python,middle_man_basic_006,middle_man,basic,Middle Man,1,0,9,0,,0,,granite-3b-code,zh
python,middle_man_intermediate_001,middle_man,intermediate,Middle Man,1,0,33,1,God Class / Large Class,0,,granite-3b-code,zh
python,middle_man_intermediate_002,middle_man,intermediate,Middle Man,1,0,13,0,,0,,granite-3b-code,zh
python,middle_man_intermediate_003,middle_man,intermediate,Middle Man,1,0,17,0,,0,,granite-3b-code,zh
python,middle_man_intermediate_004,middle_man,intermediate,Middle Man,1,0,8,0,,0,,granite-3b-code,zh
python,middle_man_intermediate_005,middle_man,intermediate,Middle Man,1,0,11,0,,0,,granite-3b-code,zh
python,parallel_inheritance_advanced_001,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,31,0,,0,,granite-3b-code,zh
python,parallel_inheritance_advanced_002,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,30,5,Long Parameter List,0,,granite-3b-code,zh
python,parallel_inheritance_advanced_003,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,42,0,,0,,granite-3b-code,zh
python,parallel_inheritance_advanced_004,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,33,0,,0,,granite-3b-code,zh
python,parallel_inheritance_advanced_005,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,31,0,,0,,granite-3b-code,zh
python,parallel_inheritance_basic_001,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,24,0,,0,,granite-3b-code,zh
python,parallel_inheritance_basic_002,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,31,3,Long Parameter List,0,,granite-3b-code,zh
python,parallel_inheritance_basic_003,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,32,0,,0,,granite-3b-code,zh
python,parallel_inheritance_basic_004,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,23,1,Switch Statements,0,,granite-3b-code,zh
python,parallel_inheritance_basic_005,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,37,0,,0,,granite-3b-code,zh
python,parallel_inheritance_basic_006,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,24,0,,0,,granite-3b-code,zh
