prompt_id,category,level,domain,target_smells,syntax_ok,loc,cc_max,mi,ruff_total,undefined_name,unused_var,n_smells,smells_found,target_covered,target_hit,model,lang
speculative_generality_basic_002,speculative_generality,basic,Finance,Speculative Generality,1,40,2,100.0,0,0,0,11,Data Class;Duplicated Code;Global State;Long Parameter List,1,0,codellama-7b,fr
speculative_generality_basic_003,speculative_generality,basic,Healthcare,Speculative Generality,0,231,0,,1,0,0,157,Duplicated Code;Long Method;Magic Numbers/Strings,1,0,codellama-7b,fr
speculative_generality_basic_004,speculative_generality,basic,Scientific Computing,Speculative Generality,1,66,6,48.24,0,0,0,47,Duplicated Code;Long Parameter List;Switch Statements,1,0,codellama-7b,fr
speculative_generality_basic_005,speculative_generality,basic,General Software,Speculative Generality,1,60,4,43.17,4,0,0,16,Data Class;Duplicated Code;Switch Statements,1,0,codellama-7b,fr
speculative_generality_basic_006,speculative_generality,basic,E-commerce,Speculative Generality,1,26,2,100.0,0,0,0,10,Data Class;Duplicated Code;Refused Bequest;Temporary Field,1,0,codellama-7b,fr
speculative_generality_intermediate_001,speculative_generality,intermediate,Finance,Speculative Generality,0,249,0,,1,0,0,527,Duplicated Code;Long Parameter List,1,0,codellama-7b,fr
speculative_generality_intermediate_002,speculative_generality,intermediate,Healthcare,Speculative Generality,1,120,7,61.69,24,0,0,47,Dead Code;Duplicated Code;Long Parameter List;Magic Numbers/Strings;Speculative Generality;Switch Statements,1,1,codellama-7b,fr
speculative_generality_intermediate_003,speculative_generality,intermediate,Scientific Computing,Speculative Generality,1,103,7,44.72,0,0,0,21,Deep Nesting;Duplicated Code;Long Method,1,0,codellama-7b,fr
speculative_generality_intermediate_004,speculative_generality,intermediate,General Software,Speculative Generality,1,192,7,31.08,2,0,0,155,Dead Code;Duplicated Code;Global State;Switch Statements;Temporary Field,1,0,codellama-7b,fr
speculative_generality_intermediate_005,speculative_generality,intermediate,E-commerce,Speculative Generality,1,128,0,100.0,131,0,0,8,Dead Code,1,0,codellama-7b,fr
switch_statements_advanced_001,switch_statements,advanced,Healthcare,Switch Statements,0,211,0,,2,0,0,84,Deep Nesting;Long Method;Long Parameter List;Magic Numbers/Strings,1,0,codellama-7b,fr
switch_statements_advanced_002,switch_statements,advanced,Scientific Computing,Switch Statements,1,72,33,42.82,15,0,0,6,Long Method;Long Parameter List;Magic Numbers/Strings,1,0,codellama-7b,fr
switch_statements_advanced_003,switch_statements,advanced,General Software,Switch Statements,0,48,0,,1,0,0,2,Long Method;Long Parameter List,1,0,codellama-7b,fr
switch_statements_advanced_004,switch_statements,advanced,E-commerce,Switch Statements,0,172,0,,2,0,0,17,Long Method;Long Parameter List;Magic Numbers/Strings,1,0,codellama-7b,fr
switch_statements_advanced_005,switch_statements,advanced,Finance,Switch Statements,0,82,0,,7,0,0,10,Duplicated Code;Long Method;Long Parameter List,1,0,codellama-7b,fr
switch_statements_advanced_006,switch_statements,advanced,Healthcare,Switch Statements,0,211,0,,2,0,0,84,Deep Nesting;Long Method;Long Parameter List;Magic Numbers/Strings,1,0,codellama-7b,fr
switch_statements_basic_001,switch_statements,basic,E-commerce,Switch Statements,0,20,0,,2,0,0,8,Long Method;Magic Numbers/Strings,1,0,codellama-7b,fr
switch_statements_basic_002,switch_statements,basic,Finance,Switch Statements,1,13,6,63.52,1,0,0,6,Magic Numbers/Strings;Switch Statements,1,1,codellama-7b,fr
switch_statements_basic_003,switch_statements,basic,Healthcare,Switch Statements,1,19,6,92.37,0,0,0,3,Comments (as smell indicator);Long Method;Switch Statements,1,1,codellama-7b,fr
switch_statements_basic_004,switch_statements,basic,Scientific Computing,Switch Statements,1,13,6,63.52,2,0,0,1,Switch Statements,1,1,codellama-7b,fr
switch_statements_basic_005,switch_statements,basic,General Software,Switch Statements,1,10,4,65.21,0,0,0,4,Magic Numbers/Strings;Switch Statements,1,1,codellama-7b,fr
switch_statements_basic_006,switch_statements,basic,E-commerce,Switch Statements,1,13,6,63.52,0,0,0,1,Switch Statements,1,1,codellama-7b,fr
switch_statements_intermediate_001,switch_statements,intermediate,Finance,Switch Statements,1,75,31,37.36,3,0,0,5,Long Method;Switch Statements,1,1,codellama-7b,fr
switch_statements_intermediate_002,switch_statements,intermediate,Healthcare,Switch Statements,0,63,0,,24,0,0,1,Long Method,1,0,codellama-7b,fr
switch_statements_intermediate_003,switch_statements,intermediate,Scientific Computing,Switch Statements,1,44,17,76.71,3,0,0,2,Comments (as smell indicator);Long Method,1,0,codellama-7b,fr
switch_statements_intermediate_004,switch_statements,intermediate,General Software,Switch Statements,1,17,9,57.46,1,0,0,1,Long Method,1,0,codellama-7b,fr
switch_statements_intermediate_005,switch_statements,intermediate,E-commerce,Switch Statements,1,15,19,53.65,1,0,0,0,,1,0,codellama-7b,fr
switch_statements_intermediate_006,switch_statements,intermediate,Finance,Switch Statements,1,75,31,37.36,3,0,0,5,Long Method;Switch Statements,1,1,codellama-7b,fr
temporary_field_advanced_001,temporary_field,advanced,Finance,Temporary Field,1,39,2,100.0,9,8,0,3,Duplicated Code;Long Method;Long Parameter List,1,0,codellama-7b,fr
temporary_field_advanced_002,temporary_field,advanced,Healthcare,Temporary Field,1,20,2,100.0,0,0,0,2,Duplicated Code;Speculative Generality,1,0,codellama-7b,fr
temporary_field_advanced_003,temporary_field,advanced,Scientific Computing,Temporary Field,0,39,0,,3,0,0,36,Duplicated Code;Long Parameter List,1,0,codellama-7b,fr
temporary_field_advanced_004,temporary_field,advanced,General Software,Temporary Field,1,55,2,100.0,1,0,0,56,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List;Speculative Generality,1,0,codellama-7b,fr
temporary_field_advanced_005,temporary_field,advanced,E-commerce,Temporary Field,1,39,2,100.0,9,8,0,3,Duplicated Code;Long Method;Long Parameter List,1,0,codellama-7b,fr
temporary_field_basic_001,temporary_field,basic,E-commerce,Temporary Field,1,21,2,100.0,1,1,0,1,Comments (as smell indicator),1,0,codellama-7b,fr
temporary_field_basic_002,temporary_field,basic,Finance,Temporary Field,1,24,3,97.35,2,2,0,0,,1,0,codellama-7b,fr
temporary_field_basic_003,temporary_field,basic,Healthcare,Temporary Field,1,19,3,100.0,2,1,0,1,Deep Nesting,1,0,codellama-7b,fr
temporary_field_basic_004,temporary_field,basic,Scientific Computing,Temporary Field,1,9,2,100.0,0,0,0,1,Duplicated Code,1,0,codellama-7b,fr
temporary_field_basic_005,temporary_field,basic,General Software,Temporary Field,1,53,2,58.67,5,5,0,39,Duplicated Code;God Class / Large Class;Magic Numbers/Strings,1,0,codellama-7b,fr
temporary_field_basic_006,temporary_field,basic,E-commerce,Temporary Field,1,21,2,100.0,1,1,0,1,Comments (as smell indicator),1,0,codellama-7b,fr
temporary_field_intermediate_001,temporary_field,intermediate,Finance,Temporary Field,1,61,5,73.82,4,0,0,14,Data Clumps;Duplicated Code;Long Parameter List;Magic Numbers/Strings,1,0,codellama-7b,fr
temporary_field_intermediate_002,temporary_field,intermediate,Healthcare,Temporary Field,1,12,2,64.76,1,0,0,2,Duplicated Code;Long Parameter List,1,0,codellama-7b,fr
temporary_field_intermediate_003,temporary_field,intermediate,Scientific Computing,Temporary Field,1,8,2,100.0,1,0,0,3,Data Class;Lazy Class;Long Parameter List,1,0,codellama-7b,fr
temporary_field_intermediate_004,temporary_field,intermediate,General Software,Temporary Field,1,7,2,100.0,0,0,0,3,Data Class;Lazy Class;Long Parameter List,1,0,codellama-7b,fr
temporary_field_intermediate_005,temporary_field,intermediate,E-commerce,Temporary Field,1,24,2,65.61,4,2,0,3,Dead Code;Duplicated Code,1,0,codellama-7b,fr
alternative_classes_different_interfaces_advanced_001,alternative_classes_different_interfaces,advanced,Finance,Alternative Classes with Different Interfaces,1,24,4,60.25,0,0,0,2,Long Parameter List;Switch Statements,0,,codellama-7b,zh
alternative_classes_different_interfaces_advanced_002,alternative_classes_different_interfaces,advanced,Healthcare,Alternative Classes with Different Interfaces,1,67,2,100.0,2,0,0,14,Dead Code;Duplicated Code;Global State;Long Method;Magic Numbers/Strings,0,,codellama-7b,zh
alternative_classes_different_interfaces_advanced_003,alternative_classes_different_interfaces,advanced,Scientific Computing,Alternative Classes with Different Interfaces,1,73,4,44.92,2,0,0,18,Duplicated Code,0,,codellama-7b,zh
alternative_classes_different_interfaces_advanced_004,alternative_classes_different_interfaces,advanced,General Software,Alternative Classes with Different Interfaces,1,24,2,100.0,1,0,0,9,Duplicated Code;Message Chains,0,,codellama-7b,zh
alternative_classes_different_interfaces_advanced_005,alternative_classes_different_interfaces,advanced,E-commerce,Alternative Classes with Different Interfaces,1,40,2,86.38,1,0,0,4,Dead Code;Duplicated Code;Magic Numbers/Strings,0,,codellama-7b,zh
alternative_classes_different_interfaces_basic_001,alternative_classes_different_interfaces,basic,E-commerce,Alternative Classes with Different Interfaces,1,9,2,100.0,4,2,0,3,Lazy Class;Message Chains,0,,codellama-7b,zh
alternative_classes_different_interfaces_basic_002,alternative_classes_different_interfaces,basic,Finance,Alternative Classes with Different Interfaces,1,9,2,100.0,0,0,0,2,Lazy Class,0,,codellama-7b,zh
alternative_classes_different_interfaces_basic_003,alternative_classes_different_interfaces,basic,Healthcare,Alternative Classes with Different Interfaces,1,45,2,100.0,0,0,0,9,Data Clumps;Duplicated Code;Feature Envy;Long Parameter List,0,,codellama-7b,zh
alternative_classes_different_interfaces_basic_004,alternative_classes_different_interfaces,basic,Scientific Computing,Alternative Classes with Different Interfaces,1,18,2,69.58,1,0,0,1,Dead Code,0,,codellama-7b,zh
alternative_classes_different_interfaces_basic_005,alternative_classes_different_interfaces,basic,General Software,Alternative Classes with Different Interfaces,1,21,2,100.0,2,0,0,3,Data Class;Duplicated Code,0,,codellama-7b,zh
alternative_classes_different_interfaces_basic_006,alternative_classes_different_interfaces,basic,E-commerce,Alternative Classes with Different Interfaces,1,9,2,100.0,4,2,0,3,Lazy Class;Message Chains,0,,codellama-7b,zh
alternative_classes_different_interfaces_intermediate_001,alternative_classes_different_interfaces,intermediate,Finance,Alternative Classes with Different Interfaces,1,51,4,75.59,0,0,0,20,Data Clumps;Duplicated Code;Magic Numbers/Strings;Refused Bequest;Switch Statements,0,,codellama-7b,zh
alternative_classes_different_interfaces_intermediate_002,alternative_classes_different_interfaces,intermediate,Healthcare,Alternative Classes with Different Interfaces,1,14,2,100.0,0,0,0,4,Duplicated Code;Lazy Class,0,,codellama-7b,zh
alternative_classes_different_interfaces_intermediate_003,alternative_classes_different_interfaces,intermediate,Scientific Computing,Alternative Classes with Different Interfaces,1,24,2,100.0,1,1,0,2,Duplicated Code;Lazy Class,0,,codellama-7b,zh
alternative_classes_different_interfaces_intermediate_004,alternative_classes_different_interfaces,intermediate,General Software,Alternative Classes with Different Interfaces,1,22,2,100.0,4,4,0,6,Global State;Lazy Class,0,,codellama-7b,zh
alternative_classes_different_interfaces_intermediate_005,alternative_classes_different_interfaces,intermediate,E-commerce,Alternative Classes with Different Interfaces,1,12,2,74.31,4,1,0,4,Lazy Class;Message Chains,0,,codellama-7b,zh
comments_smell_advanced_001,comments_smell,advanced,E-commerce,Comments (as smell indicator),0,67,0,,28,0,0,1,Long Method,1,0,codellama-7b,zh
comments_smell_advanced_002,comments_smell,advanced,Finance,Comments (as smell indicator),1,43,7,100.0,1,0,0,25,Data Class;Dead Code;Deep Nesting;Duplicated Code;Feature Envy,1,0,codellama-7b,zh
comments_smell_advanced_003,comments_smell,advanced,Healthcare,Comments (as smell indicator),1,46,1,100.0,0,0,0,5,Long Method;Long Parameter List;Magic Numbers/Strings,1,0,codellama-7b,zh
comments_smell_advanced_004,comments_smell,advanced,Scientific Computing,Comments (as smell indicator),1,36,0,100.0,2,1,0,9,Dead Code;Global State;Magic Numbers/Strings,1,0,codellama-7b,zh
comments_smell_basic_001,comments_smell,basic,E-commerce,Comments (as smell indicator),1,14,2,93.36,1,0,0,0,,1,0,codellama-7b,zh
comments_smell_basic_002,comments_smell,basic,Finance,Comments (as smell indicator),1,46,2,100.0,0,0,0,2,Duplicated Code;Speculative Generality,1,0,codellama-7b,zh
comments_smell_basic_003,comments_smell,basic,Healthcare,Comments (as smell indicator),0,152,0,,1,0,0,1,Long Method,1,0,codellama-7b,zh
comments_smell_basic_004,comments_smell,basic,Scientific Computing,Comments (as smell indicator),1,4,1,100.0,0,0,0,0,,1,0,codellama-7b,zh
comments_smell_basic_005,comments_smell,basic,General Software,Comments (as smell indicator),1,23,1,100.0,8,0,0,4,Comments (as smell indicator);Duplicated Code,1,1,codellama-7b,zh
comments_smell_intermediate_001,comments_smell,intermediate,E-commerce,Comments (as smell indicator),1,47,3,80.96,3,0,0,7,Duplicated Code;Global State;Magic Numbers/Strings,1,0,codellama-7b,zh
comments_smell_intermediate_002,comments_smell,intermediate,Finance,Comments (as smell indicator),1,93,1,72.53,41,0,39,10,Comments (as smell indicator);Dead Code;Long Method,1,1,codellama-7b,zh
comments_smell_intermediate_003,comments_smell,intermediate,Healthcare,Comments (as smell indicator),1,85,3,72.69,11,0,0,13,Dead Code;Duplicated Code;Long Method;Magic Numbers/Strings,1,0,codellama-7b,zh
comments_smell_intermediate_004,comments_smell,intermediate,Scientific Computing,Comments (as smell indicator),1,71,2,80.09,5,0,0,13,Duplicated Code;Global State;Long Method;Magic Numbers/Strings,1,0,codellama-7b,zh
comments_smell_intermediate_005,comments_smell,intermediate,General Software,Comments (as smell indicator),1,37,3,91.24,0,0,0,3,Comments (as smell indicator);Long Method;Long Parameter List,1,1,codellama-7b,zh
data_class_advanced_001,data_class,advanced,Finance,Data Class,1,54,2,100.0,1,0,0,59,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,codellama-7b,zh
data_class_advanced_002,data_class,advanced,Healthcare,Data Class,1,72,2,100.0,1,0,0,116,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,codellama-7b,zh
data_class_advanced_003,data_class,advanced,Scientific Computing,Data Class,1,34,2,100.0,1,0,0,35,Data Class;Duplicated Code;Long Parameter List,1,1,codellama-7b,zh
data_class_advanced_004,data_class,advanced,General Software,Data Class,1,65,2,100.0,1,0,0,82,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,codellama-7b,zh
data_class_advanced_005,data_class,advanced,E-commerce,Data Class,0,3,0,,1,0,0,1,Long Parameter List,1,0,codellama-7b,zh
data_class_basic_001,data_class,basic,E-commerce,Data Class,1,30,2,100.0,0,0,0,18,Data Class;Duplicated Code;Long Parameter List,1,1,codellama-7b,zh
data_class_basic_002,data_class,basic,Finance,Data Class,1,10,2,100.0,0,0,0,5,Data Class;Duplicated Code;Lazy Class;Long Parameter List,1,1,codellama-7b,zh
data_class_basic_003,data_class,basic,Healthcare,Data Class,1,37,2,100.0,0,0,0,29,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,codellama-7b,zh
data_class_basic_004,data_class,basic,Scientific Computing,Data Class,1,43,2,100.0,0,0,0,35,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,codellama-7b,zh
data_class_basic_005,data_class,basic,General Software,Data Class,1,14,2,100.0,0,0,0,3,Data Class;Global State;Lazy Class,1,1,codellama-7b,zh
data_class_basic_006,data_class,basic,E-commerce,Data Class,1,30,2,100.0,0,0,0,18,Data Class;Duplicated Code;Long Parameter List,1,1,codellama-7b,zh
data_class_intermediate_001,data_class,intermediate,Finance,Data Class,1,78,2,100.0,1,0,0,71,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,codellama-7b,zh
data_class_intermediate_002,data_class,intermediate,Healthcare,Data Class,1,22,2,100.0,2,0,0,2,Duplicated Code;Long Parameter List,1,0,codellama-7b,zh
data_class_intermediate_003,data_class,intermediate,Scientific Computing,Data Class,1,14,2,100.0,1,0,0,5,Data Class;Duplicated Code;Lazy Class;Long Parameter List,1,1,codellama-7b,zh
data_class_intermediate_004,data_class,intermediate,General Software,Data Class,1,74,2,100.0,1,0,0,85,Duplicated Code;God Class / Large Class;Long Parameter List;Temporary Field,1,0,codellama-7b,zh
data_class_intermediate_005,data_class,intermediate,E-commerce,Data Class,1,62,2,100.0,1,0,0,66,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,codellama-7b,zh
data_clumps_advanced_001,data_clumps,advanced,Healthcare,Data Clumps,1,78,11,40.27,2,0,0,7,Duplicated Code;Feature Envy;Long Method;Long Parameter List,1,0,codellama-7b,zh
data_clumps_advanced_002,data_clumps,advanced,Scientific Computing,Data Clumps,1,56,10,67.18,1,0,0,7,Dead Code;Long Method;Magic Numbers/Strings;Speculative Generality,1,0,codellama-7b,zh
data_clumps_advanced_003,data_clumps,advanced,General Software,Data Clumps,1,46,2,100.0,2,0,0,19,Dead Code;Duplicated Code;Global State;Long Method;Long Parameter List;Magic Numbers/Strings;Speculative Generality,1,0,codellama-7b,zh
data_clumps_advanced_004,data_clumps,advanced,E-commerce,Data Clumps,1,35,2,100.0,1,0,0,2,Long Parameter List;Speculative Generality,1,0,codellama-7b,zh
data_clumps_advanced_005,data_clumps,advanced,Finance,Data Clumps,1,78,11,40.27,2,0,0,7,Duplicated Code;Feature Envy;Long Method;Long Parameter List,1,0,codellama-7b,zh
data_clumps_advanced_006,data_clumps,advanced,Healthcare,Data Clumps,1,56,10,67.18,1,0,0,7,Dead Code;Long Method;Magic Numbers/Strings;Speculative Generality,1,0,codellama-7b,zh
data_clumps_basic_001,data_clumps,basic,E-commerce,Data Clumps,1,8,1,100.0,0,0,0,1,Long Parameter List,1,0,codellama-7b,zh
data_clumps_basic_002,data_clumps,basic,Finance,Data Clumps,1,22,2,100.0,0,0,0,3,Duplicated Code;Magic Numbers/Strings,1,0,codellama-7b,zh
data_clumps_basic_003,data_clumps,basic,Healthcare,Data Clumps,1,22,5,56.75,4,0,0,8,Data Clumps;Duplicated Code;Magic Numbers/Strings;Switch Statements,1,1,codellama-7b,zh
data_clumps_basic_004,data_clumps,basic,Scientific Computing,Data Clumps,1,14,1,64.58,0,0,0,12,Data Clumps;Duplicated Code;Long Parameter List,1,1,codellama-7b,zh
data_clumps_basic_005,data_clumps,basic,General Software,Data Clumps,1,8,1,100.0,0,0,0,1,Long Parameter List,1,0,codellama-7b,zh
data_clumps_basic_006,data_clumps,basic,E-commerce,Data Clumps,1,11,5,66.17,0,0,0,1,Switch Statements,1,0,codellama-7b,zh
